run_id,crash_time,mean_repair_queue,repairer_utilization
119,34356.49013812719,0.011343859220093335,0.09995459195696652
120,17030.839397619366,0.009133552803811767,0.09379618429044569
121,8877.551602829104,0.009829201601561472,0.10770525756735845
122,10088.707242317018,0.008713205542462037,0.10223595998962574
123,4949.708237075457,0.008692565433056734,0.09917926208051094
124,4675.3064255743875,0.01066415334527243,0.09952768402422157
125,5306.604406409692,0.011048377390159077,0.09903407372673605
126,3579.9667435884217,0.008002022829403762,0.09006419459468362
127,1592.512694146645,0.011420765877025674,0.0943438684220428
128,62788.56963144673,0.009414779989353169,0.0977228007765565
129,17123.375417084608,0.011791060675966424,0.10107471251262273
130,6249.8752784812,0.007591432182231747,0.09068981877138836
131,4087.0127043626544,0.009592925140928717,0.10645585028867202
132,2658.508746631708,0.01094398169187512,0.08830390635948525
133,1165.2104462136992,0.011019120127910335,0.08919608583686775
134,4136.1841021187565,0.015411425138796238,0.10232793969664257
135,16006.156820891714,0.009206293302282289,0.09984551852854491
136,17750.9481153563,0.009838384922223574,0.0933155324071261
137,4033.3035482417004,0.00936983829250301,0.09105997037633144
138,17305.459628375615,0.008245794876915279,0.09736715880668424
139,6252.956068955161,0.0070666930098206735,0.09436015639085599
140,3886.535744161121,0.012229383298383445,0.10316721368511333
141,6755.214284206551,0.009718955282001477,0.10471999677600627
142,28628.99525628501,0.009889781412159302,0.10136411028556984
143,9663.72338043662,0.011226797551782066,0.09721830132345888
144,2118.5095164065824,0.008290864845224994,0.11154679156336753
145,854.8685745338291,0.010038731526161089,0.11093100451867394
146,814.8867838208749,0.01571283862951024,0.10594696226309235
147,9663.368167360493,0.009822774165016222,0.08848557234233193
148,16678.415277911165,0.011478200208108443,0.10117704725725103
149,5784.623945886922,0.016992805531731384,0.11357530940103228
150,7106.12046474165,0.009350034360189776,0.10200193119527372
151,6798.3436786395405,0.01171184825991632,0.10458396143716919
152,3985.933500699325,0.010040646045452753,0.09446284485642839
153,9071.839409462504,0.009035610822023412,0.09782774764716547
154,9.085440729796856,0.16516089624522612,0.2702939292563772
155,3139.4085638722977,0.010298147477821006,0.10423342812789782
156,18064.465447348804,0.01084913500627903,0.103433988320412
157,28633.220196592454,0.009315398955081716,0.09683640712863723
