t,S,I,R
23.35,328.3324809666723,119.82842569757646,551.8390933357517
23.400000000000002,327.3524689770859,119.31379804439271,553.3337329785219
23.450000000000003,326.3795840627991,118.79848052467617,554.8219354125252
23.500000000000004,325.41378544090367,118.28252223721597,556.3036923218809
23.55,324.4550322787996,117.76597172026047,557.7789960009405
23.6,323.5032837021363,117.24887695058872,559.2478393472755
23.650000000000002,322.5584988025762,116.73128534277028,560.710215854654
23.700000000000003,321.6206366453824,116.2132437486087,562.1661196060095
23.750000000000004,320.68965627683247,115.69479845676479,563.6155452664034
23.8,319.7655167314609,115.17599519255502,565.0584880759848
23.85,318.8481770391313,114.65687911792132,566.494943842948
23.900000000000002,317.9375962319416,114.13749483156772,567.9249089364913
23.950000000000003,317.0337333509629,113.61788636925982,569.3483802797779
24.000000000000004,316.13654745281553,113.09809720428309,570.7653553429019
24.05,315.2459976160834,112.57817024805574,572.1758321358614
24.1,314.3620429475692,112.05814785089221,573.5798092015391
24.150000000000002,313.4846425883925,111.53807180291332,574.9772856086947
24.200000000000003,312.61375571993307,111.01798333509903,576.3682609449684
24.250000000000004,311.7493415696213,110.49792312047997,577.7527353098992
24.3,310.891359416578,109.97793127546376,579.1307093079587
24.35,310.0397685971058,109.45804736129244,580.5021840416022
24.400000000000002,309.19452851003456,108.93831038562702,581.8671611043388
24.450000000000003,308.3555986219222,108.41875880425557,583.2256425738227
24.500000000000004,307.52293847211416,107.89943052292108,584.5776310049653
24.55,306.696507677663,107.38036289926542,585.923129423072
24.6,305.87626593811035,106.86159274488584,587.2621413170043
24.650000000000002,305.06217304013353,106.34315632750038,588.5946706323666
24.700000000000003,304.25418886205927,105.8250893732188,589.9207217647224
24.750000000000004,303.45227337824605,105.30742706891539,591.240299552839
24.8,302.6563866633379,104.79020406470045,592.5534092719621
24.85,301.8664888963912,104.2734544764869,593.8600566271223
24.900000000000002,301.0825403648772,103.75721188864891,595.1602477464743
24.950000000000003,300.3045014685619,103.241509356769,596.4539891746695
25.000000000000004,299.53233272326577,102.72637941047076,597.7412878662639
25.05,298.765994764505,102.2118540563337,599.0221511791617
25.1,298.00544835101715,101.69796478088742,600.2965868680958
25.150000000000002,297.25065436817215,101.18474255368174,601.5646030781465
25.200000000000003,296.5015738312717,100.67221783043016,602.8262083382987
25.250000000000004,295.7581678887387,100.16042055622329,604.0814115550386
25.3,295.0203978251988,99.64938016880977,605.330222005992
25.35,294.28822506445607,99.13912560194147,606.5726493336031
25.400000000000002,293.5616111723647,98.62968528878044,607.8087035388555
25.450000000000003,292.840517859599,98.12108716536473,609.0383949750369
25.500000000000004,292.1249069843235,97.61335867413051,610.2617343415466
25.55,291.4147405547649,97.1065267674877,611.478732677748
25.6,290.70998073168806,96.60061791144663,612.6894013568658
25.650000000000002,290.01058983077814,96.09565808929332,613.8937520799291
25.700000000000003,289.3165303249299,95.59167280531055,615.0917968697601
25.750000000000004,288.6277648464473,95.08868708854264,616.2835480650106
25.8,287.94425618915415,94.58672549660143,617.4690183142449
25.85,287.26596731041826,94.08581211951109,618.6482205700711
25.900000000000002,286.5928613330906,93.58597058358954,619.8211680833203
25.950000000000003,285.92490154736134,93.08722405536426,620.9878743972748
26.000000000000004,285.26205141253484,92.58959524552021,622.1483533419454
26.05,284.60427455872457,92.09310641287792,623.302619028398
26.1,283.95153478847044,91.59777936839946,624.4506858431306
26.150000000000002,283.30379607828,91.10363547922042,625.5925684425
26.200000000000003,282.66102258009505,90.61069567270579,626.7282817471996
26.250000000000004,282.02317862268524,90.11898044052793,627.8578409367873
26.3,281.39022871297067,89.6285098427646,628.9812614442652
26.35,280.76213753727484,89.13930351201526,630.0985589507104
26.400000000000002,280.1388699625093,88.65138065753398,631.2097493799572
26.450000000000003,279.5203910372923,88.16476006937685,632.3148488933314
26.500000000000004,278.906665993002,87.67946012256267,633.4138738844359
26.55,278.29766024476646,87.19549878124472,634.5068409739894
26.6,277.6933393923919,86.71289360289245,635.5937670047161
26.650000000000002,277.0936692212303,86.23166174248122,636.674669036289
26.700000000000003,276.4986157029878,85.75181995668864,637.749564340324
26.750000000000004,275.9081449964759,85.27338460809602,638.8184703954286
26.8,275.32222344830615,84.79637166939354,639.8814048823008
26.85,274.74081759353027,84.3207967275875,640.9383856788827
26.900000000000002,274.1638941562266,83.84667498820859,641.9894308555653
26.950000000000003,273.5914200500347,83.37402127951954,643.0345586704462
27.000000000000004,273.0233623786387,82.90285005672108,644.0737875646406
27.05,272.45968843620176,82.43317540615483,645.1071361576438
27.1,271.90036570775163,81.96501104950194,646.1346232427469
27.150000000000002,271.34536186951965,81.49837034797623,647.1562677825045
27.200000000000003,270.7946447892338,81.03326630651085,648.1720889042557
27.250000000000004,270.2481825263673,80.56971157793706,649.1821058956959
27.3,269.7059433323436,80.10771846715438,650.1863382005023
27.35,269.1678956506993,79.64729893529086,651.1848054140102
27.400000000000002,268.6340081172059,79.18846460385242,652.177527278942
27.450000000000003,268.1042495599517,78.73122675886049,653.164523681188
27.500000000000004,267.5785889993848,78.27559635497681,654.1458146456387
27.55,267.056995648318,77.8215840196146,655.1214203320677
27.6,266.5394389118974,77.36920005703513,656.0913610310678
27.650000000000002,266.025888387535,76.91845445242888,657.0556571600364
27.700000000000003,265.5163138648069,76.46935687598052,658.0143292592129
27.750000000000004,265.0106853253172,76.02191668691684,658.9673979877663
27.8,264.50897294253014,75.57614293753689,659.9148841199333
27.85,264.0111470815697,75.1320443772236,660.8568085412071
27.900000000000002,263.5171782989885,74.68962945643624,661.7931922445756
27.950000000000003,263.0270373425073,74.24890633068291,662.7240563268101
28.000000000000004,262.54069515072496,73.80988286447254,663.6494219848028
28.05,262.0581228528007,73.37256663524569,664.5693105119539
28.1,261.57929176810876,72.93696493728358,665.4837432946078
28.150000000000002,261.1041734058671,72.50308478559481,666.3927418085383
28.200000000000003,260.63273946474004,72.07093291977915,667.296327615481
28.250000000000004,260.16496183241685,71.64051580786793,668.1945223597154
28.3,259.7008125851657,71.21183965014052,669.087347764694
28.35,259.24026398736476,70.78491038291638,669.974825629719
28.400000000000002,258.7832884910111,70.3597336823223,670.8569778266667
28.450000000000003,258.3298587352076,69.93631496803434,671.7338262967581
28.500000000000004,257.87994754562925,69.51465940699401,672.6053930473769
28.55,257.4335279339689,69.0947719170985,673.4717001489328
28.6,256.9905730973638,68.67665717086423,674.3327697317721
28.650000000000002,256.55105641780335,68.26031959906383,675.188623983133
28.700000000000003,256.1149514615185,67.84576339433578,676.0392851441459
28.750000000000004,255.68223197835368,67.43299251476665,676.8847755068798
28.8,255.25287190112215,67.02201068744567,677.7251174114323
28.85,254.8268453449448,66.6128214119911,678.5603332430642
28.900000000000002,254.40412660657347,66.20542796404847,679.3904454293781
28.950000000000003,253.98469016369938,65.79983339876013,680.2154764375406
29.000000000000004,253.5685106742469,65.39604055420624,681.035448771547
29.05,253.15556297565357,64.99405205481658,681.85038496953
29.1,252.74582208413685,64.59387031475335,682.6603076011099
29.150000000000002,252.33926319394806,64.19549754126454,683.4652392647876
29.200000000000003,251.9358616766141,63.79893573800787,684.2652025853782
29.250000000000004,251.53559308016744,63.404186708345,685.0602202114877
29.3,251.13843312836497,63.01125205860605,685.8503148130292
29.35,250.74435771989596,62.62013320132411,686.6355090787802
29.400000000000002,250.3533429275801,62.23083135843983,687.4158257139803
29.450000000000003,249.96536499755535,61.84334756447584,688.191287437969
29.500000000000004,249.58040034845703,61.45768266968102,688.9619169818621
29.55,249.1984255705875,61.07383734314449,689.7277370862682
29.6,248.8194174250777,60.6918120758793,690.4887704990432
29.650000000000002,248.44335284304077,60.31160718387574,691.2450399730836
29.700000000000003,248.07020892471795,59.93322281112432,691.9965682641579
29.750000000000004,247.69996293861723,59.556658932608194,692.7433781287747
29.8,247.3325923206454,59.181915357265346,693.4854923220894
29.85,246.96807467323362,58.80899173092016,694.2229335958464
29.900000000000002,246.6063877644569,58.437887539184686,694.9557246963585
29.950000000000003,246.24750952714805,58.06860211032943,695.6838883625227
30.000000000000004,245.8914180580061,57.70113461812378,696.4074473238703
30.05,245.53809161670003,57.335484084646104,697.1264242986541
30.1,245.18750862496765,56.9716493830635,697.8408419919691
30.150000000000002,244.83964766571032,56.60962924038134,698.5507230939086
30.200000000000003,244.49448748208354,56.24942224016256,699.2560902777541
30.250000000000004,244.152006976584,55.89102682521689,699.9569661981993
30.3,243.81218521013318,55.534441300259985,700.653373489607
30.35,243.4750014011579,55.17966383454261,701.3453347642997
30.400000000000002,243.14043492466806,54.82669246444991,702.0328726108822
30.450000000000003,242.8084653113318,54.47552509607099,702.7160095925974
30.500000000000004,242.47907224654847,54.12615950773868,703.3947682457131
30.55,242.1522355695197,53.778593352539836,704.0691710779407
30.6,241.8279352723185,53.43282416079617,704.7392405668855
30.650000000000002,241.50615149895708,53.08884934251569,705.4049991585274
30.700000000000003,241.18686454445327,52.746666189814974,706.0664692657319
30.750000000000004,240.87005485389602,52.406271879312385,706.7236732667918
30.8,240.55570302151008,52.06766347449229,707.3766335039978
30.85,240.24378978972007,51.73083792804056,708.0253722822396
30.900000000000002,239.9342960482142,51.395792084151324,708.6699118676347
30.950000000000003,239.62720283300789,51.062522680805316,709.310274486187
31.000000000000004,239.3224913255073,50.73102635201981,709.9464823224731
31.05,239.02014285157327,50.40129963007042,710.5785575183565
31.1,238.72013888058555,50.07333894768483,711.2065221717298
31.150000000000002,238.42246102450767,49.747140640208734,711.8303983352838
31.200000000000003,238.12709103695263,49.42270094774401,712.4502080153036
31.250000000000004,237.83401081224952,49.100016017259485,713.0659731704912
31.3,237.54320238451115,48.779081904674264,713.6777157108148
31.35,237.25464792670323,48.45989457691402,714.285457496383
31.400000000000002,236.96832974971468,48.142449913940204,714.8892203363453
31.450000000000003,236.6842303014297,47.82674371075258,715.4890259878179
31.500000000000004,236.40233216580148,47.51277167936509,716.0848961548336
31.55,236.1226180619279,47.200529450755354,716.6768524873169
31.6,235.8450708431291,46.89001257678798,717.2649165800831
31.650000000000002,235.56967349602712,46.58121653211182,717.8491099718613
31.700000000000003,235.29640913962814,46.27413671603143,718.4294541443406
31.750000000000004,235.02526102440663,45.96876845435297,719.0059705212407
31.8,234.75621253139238,45.6651070012046,719.5786804674033
31.85,234.48924717125993,45.363147540831754,720.1476052879086
31.900000000000002,234.2243485834208,45.06288518936735,720.7127662272121
31.950000000000003,233.96150053511852,44.76431499657725,721.2741844683045
32.0,233.70068692052655,44.46743194758108,721.8318811318926
32.05,233.44189175984934,44.172230964548746,722.3858772756022
32.1,233.18509919842631,43.87870690837269,722.9361938932012
32.15,232.9302935058393,43.58685458031626,723.4828519138447
32.199999999999996,232.677459075023,43.29666872363829,724.025872201339
32.25,232.42658042137901,43.00814402519416,724.5652755534271
32.3,232.17764218189328,42.72127511701355,725.1010827010934
32.35,231.93062911425696,42.436056577855034,725.6333143078882
32.4,231.6855260959911,42.15248293473785,726.1619909692713
32.449999999999996,231.44231812357475,41.870548664450936,726.6871332119746
32.5,231.20099031157702,41.590248195039536,727.2087614933837
32.55,230.9615278917928,41.31157590726952,727.726896200938
32.6,230.72391621238245,41.03452613606972,728.2415576515481
32.65,230.48814073701533,40.7590931719524,728.7527660910325
32.699999999999996,230.25418704401736,40.485271262412155,729.2605416935708
32.75,230.02204082552268,40.213054613303406,729.7649045611741
32.8,229.7916878866292,39.94243739019674,730.2658747231743
32.85,229.56311414455854,39.67341371971427,730.7634721357274
32.9,229.33630562781988,39.40597769084428,731.257716681336
32.949999999999996,229.1112484753783,39.140123356235335,731.7486281683865
33.0,228.88792893582712,38.87584473347005,732.236226330703
33.05,228.6663333665648,38.613135806318816,732.7205308271165
33.1,228.44644823297594,38.35199052597357,733.2015612410506
33.15,228.22826010761688,38.09240281226196,733.6793370801213
33.199999999999996,228.01175566940546,37.83436655484202,734.1538777757527
33.25,227.79692170281547,37.57787561437758,734.6252026828071
33.3,227.58374509707537,37.32292382369468,735.0933310792301
33.35,227.3722128453716,37.06950498891909,735.5582821657094
33.4,227.16231204405636,36.817612890595306,736.0200750653485
33.449999999999996,226.95402989185996,36.56724128478703,736.4787288233531
33.5,226.7473536891077,36.31838390415953,736.9342624067328
33.55,226.54227083694138,36.07103445904398,737.3866947040148
33.6,226.33876883654534,35.82518663848397,737.8360445249708
33.65,226.13683528837714,35.580834111264515,738.2823306003585
33.699999999999996,225.9364578914029,35.33797052692359,738.7255715816736
33.75,225.73762444233728,35.09658951674656,739.1657860409163
33.8,225.54032283488797,34.85668469474359,739.6029924703686
33.85,225.3445410590051,34.618249658610296,740.0372092823848
33.9,225.1502672001351,34.38127799067182,740.4684548091932
33.949999999999996,224.9574894384793,34.145763258810526,740.8967473027103
34.0,224.7661960482574,33.9116990173775,741.3221049343653
34.05,224.5763753969752,33.67907880808811,741.7445457949368
34.1,224.38801594469754,33.447896160901706,742.1640878944008
34.15,224.20110624332554,33.21814459488579,742.5807491617887
34.199999999999996,224.01563493587875,32.98981761906475,742.9945474450566
34.25,223.83159075578197,32.762908733253376,743.4055005109648
34.3,223.64896252615665,32.53741142887535,743.8136260449681
34.35,223.46773915911714,32.31331918976694,744.2189416511161
34.4,223.2879096550716,32.090625492966,744.6214648519626
34.449999999999996,223.1094631020274,31.869323809486502,745.0212130884863
34.5,222.9323886749017,31.64940760507885,745.4182037200197
34.55,222.756675634836,31.43087034097602,745.8124540241882
34.6,222.5823133285161,31.213705474625847,746.2039811968583
34.65,222.40929118749617,30.99790646040953,746.5928023520945
34.699999999999996,222.23759872752777,30.78346675034662,746.9789345221259
34.75,222.06722554789343,30.570379794786593,747.3623946573202
34.8,221.89816133074487,30.358639043087255,747.7431996261681
34.85,221.73039584044594,30.14823794428008,748.1213662152742
34.9,221.56391892292,29.93916994772272,748.4969111293575
34.949999999999996,221.39872050500216,29.731428503738815,748.8698509912592
35.0,221.23479059379576,29.525007064245287,749.2402023419592
35.05,221.07211927603387,29.319899083367293,749.6079816405991
35.1,220.91069671744503,29.11609801804099,749.9732052645141
35.15,220.7505131621237,28.91359732860429,750.3358895092722
35.199999999999996,220.5915589319051,28.712390479375756,750.6960505887193
35.25,220.43382442574483,28.512470939221814,751.0537046350336
35.3,220.2773001191028,28.31383218211243,751.408867698785
35.35,220.12197656333163,28.116467687665438,751.7615557490032
35.4,219.96784438506975,27.92037094167961,752.1117846732509
35.449999999999996,219.81489428563876,27.725535436656727,752.4595702777048
35.5,219.66311704044523,27.531954672312708,752.8049282872423
35.55,219.51250349838708,27.339622156078,753.1478743455351
35.6,219.36304458126423,27.1485314035874,753.4884240151486
35.65,219.21473128319374,26.958675939159374,753.8265927776471
35.699999999999996,219.06755467002915,26.770049296265146,754.1623960337059
35.75,218.92150587878442,26.582645017987588,754.4958491032282
35.8,218.77657611706195,26.396456657470125,754.8269672254681
35.85,218.63275666248512,26.21147777835578,755.1557655591594
35.9,218.49003886213498,26.0277019552165,755.4822591826488
35.949999999999996,218.34841413199123,25.84512277397291,755.8064630940362
36.0,218.20787395637757,25.663733832304626,756.1283922113181
36.05,218.068409887411,25.48352874005127,756.4480613725381
36.1,217.93001354445573,25.304501119604332,756.7654853359403
36.15,217.79267661358082,25.12664460629,757.0806787801296
36.199999999999996,217.6563908470224,24.949952848743102,757.3936563042349
36.25,217.52114806264973,24.774419509272292,757.7044324280785
36.3,217.38694014343548,24.600038264216597,758.0130215923484
36.35,217.2537590369302,24.426802804293477,758.3194381587768
36.4,217.1215967547407,24.254706834938514,758.6236964103214
36.449999999999996,216.9904453720125,24.083744076636858,758.9258105513512
36.5,216.86029702691647,23.913908265246544,759.2257947078375
36.55,216.73114392013932,23.74519315231383,759.5236629275473
36.6,216.60297831437808,23.57759250538066,759.8194291802417
36.65,216.47579253383856,23.411100108284362,760.1131073578775
36.699999999999996,216.34957896373774,23.24570976144974,760.4047112748129
36.75,216.22433004981016,23.081415282173626,760.6942546680166
36.8,216.100038297818,22.91821050490207,760.9817511972803
36.85,215.9766962730652,22.756089281500216,761.267214445435
36.9,215.85429659991527,22.595045481515026,761.5506579185701
36.949999999999996,215.7328319613131,22.435072992430964,761.8320950462563
37.0,215.6122950983104,22.276165719918712,762.1115391817713
37.05,215.49267880959488,22.118317588077083,762.3890036023284
37.1,215.37397595102334,21.961522539668184,762.6645015093088
37.15,215.25617943515837,21.80577453634599,762.9380460284959
37.199999999999996,215.13928223080873,21.651067558878385,763.2096502103132
37.25,215.02327736257342,21.497395607362826,763.479327030064
37.3,214.9081579103894,21.34475270143568,763.7470893881753
37.35,214.79391700908295,21.19313288047538,764.012950110442
37.4,214.68054784792454,21.042530203799473,764.2769219482764
37.449999999999996,214.56804367018742,20.892938750855695,764.5390175789573
37.5,214.4563977727096,20.744352621407113,764.7992496058837
37.55,214.34560350545945,20.596765935711492,765.0576305588295
37.6,214.23565427110478,20.450172834694946,765.3141728942007
37.65,214.12654352458534,20.304567480119992,765.5688889952951
37.699999999999996,214.0182647726889,20.159944054748067,765.8217911725634
37.75,213.91081157363058,20.016296762496637,766.0728916638732
37.8,213.8041775366357,19.87361982859097,766.3222026347737
37.85,213.69835632152606,19.731907499710672,766.5697361787636
37.9,213.59334163830934,19.591154044131056,766.81550431756
37.949999999999996,213.48912724677209,19.451353751859457,767.0595190013688
38.0,213.38570695607592,19.31250093476658,767.3017921091579
38.05,213.28307462435697,19.174589926712915,767.5423354489305
38.1,213.18122415832855,19.037615083670403,767.7811607580014
38.15,213.08014951288723,18.901570783839308,768.0182797032738
38.199999999999996,212.97984469072193,18.766451427760515,768.2537038815179
38.25,212.88030374192633,18.632251438423207,768.4874448196508
38.3,212.7815207636143,18.49896526136811,768.7195139750179
38.35,212.68348989953876,18.36658736478629,768.9499227356753
38.4,212.58620533971325,18.235112239613663,769.1786824206735
38.45,212.4896613200369,18.104534399621237,769.4058042803422
38.5,212.39385212192238,17.97484838150118,769.6312994965767
38.55,212.2987720719269,17.8460487449488,769.8551791831246
38.6,212.20441554138617,17.718130072740507,770.0774543858737
38.65,212.11077694605146,17.591086970807808,770.2981360831411
38.7,212.01785074572962,17.464914068307426,770.5172351859634
38.75,211.92563144392597,17.33960601768762,770.7347625383868
38.8,211.83411358749024,17.215157494750766,770.9507289177594
38.85,211.7432917662653,17.09156319871226,771.1651450350229
38.9,211.65316061273887,16.968817852255828,771.3780215350057
38.95,211.56371480169815,16.846916201585284,771.589368996717
39.0,211.4749490498871,16.72585301647285,771.7991979336405
39.05,211.38685811566666,16.605623090304046,772.0075187940297
39.1,211.29943679867782,16.48622124011925,772.2143419612033
39.15,211.21267993950738,16.367642306651973,772.419677753841
39.2,211.1265824193565,16.24988115436394,772.62353642628
39.25,211.04113915971197,16.132932671477004,772.8259281688115
39.3,210.9563451220202,16.016791770001962,773.0268631079783
39.35,210.8721953073639,15.901453385764352,773.2263513068723
39.4,210.7886847561415,15.786912478427274,773.4244027654318
39.45,210.70580854774897,15.67316403151129,773.6210274207402
39.5,210.62356180026467,15.560203052411467,773.8162351473244
39.55,210.54193967013643,15.448024572411624,774.0100357574524
39.6,210.46093735187145,15.336623646695825,774.2024390014332
39.65,210.38055007772866,15.225995354357186,774.3934545679145
39.7,210.3007731174136,15.11613479840404,774.5830920841828
39.75,210.22160177777596,15.00703710576352,774.771361116461
39.8,210.14303140250945,14.898697427282604,774.9582711702084
39.85,210.06505737185432,14.791110937726692,775.1438316904195
39.9,209.9876751023022,14.684272835775738,775.3280520619226
39.95,209.9108800463035,14.578178344018008,775.510941609679
40.0,209.83466769197716,14.47282270894151,775.6925095990819
